Hour,Month,Year,El_price_DAM_RON,El_price_DAM_EUR,Quantity,Data,ROBOR 3M,Gas_quantity_DAM,Gas_price_DAM_RON,Gas_price_DAM_EUR,Oil_price,Inflation_RO,Inflation_EU
7,8,2020,183.4,38.20833333,2217.9,8/3/2020,2.15,12578,39.989664,8.33118,43.76,3.24,-0.2
8,8,2020,222.13,46.27708333,2488.1,8/3/2020,2.15,12578,39.989664,8.33118,43.76,3.24,-0.2
9,8,2020,230.94,48.1125,2700.7,8/3/2020,2.15,12578,39.989664,8.33118,43.76,3.24,-0.2
10,8,2020,220.18,45.87083333,2696.8,8/3/2020,2.15,12578,39.989664,8.33118,43.76,3.24,-0.2
11,8,2020,208.33,43.40208333,2647,8/3/2020,2.15,12578,39.989664,8.33118,43.76,3.24,-0.2
12,8,2020,202.93,42.27708333,2641.6,8/3/2020,2.15,12578,39.989664,8.33118,43.76,3.24,-0.2
13,8,2020,198.1,41.27083333,2607.5,8/3/2020,2.15,12578,39.989664,8.33118,43.76,3.24,-0.2
14,8,2020,190.85,39.76041667,2593.1,8/3/2020,2.15,12578,39.989664,8.33118,43.76,3.24,-0.2
15,8,2020,189.11,39.39791667,2537.1,8/3/2020,2.15,12578,39.989664,8.33118,43.76,3.24,-0.2
16,8,2020,192.88,40.18333333,2675.9,8/3/2020,2.15,12578,39.989664,8.33118,43.76,3.24,-0.2
17,8,2020,204.57,42.61875,2547.2,8/3/2020,2.15,12578,39.989664,8.33118,43.76,3.24,-0.2
18,8,2020,215.43,44.88125,2498.2,8/3/2020,2.15,12578,39.989664,8.33118,43.76,3.24,-0.2
19,8,2020,229.4,47.79166667,2571.3,8/3/2020,2.15,12578,39.989664,8.33118,43.76,3.24,-0.2
20,8,2020,239.49,49.89375,2695.6,8/3/2020,2.15,12578,39.989664,8.33118,43.76,3.24,-0.2
21,8,2020,232.64,48.46666667,2720.7,8/3/2020,2.15,12578,39.989664,8.33118,43.76,3.24,-0.2
22,8,2020,216.8,45.16666667,2809.2,8/3/2020,2.15,12578,39.989664,8.33118,43.76,3.24,-0.2
23,8,2020,207.47,43.22291667,2306.3,8/3/2020,2.15,12578,39.989664,8.33118,43.76,3.24,-0.2
24,8,2020,175.58,36.57916667,2111.1,8/3/2020,2.15,12578,39.989664,8.33118,43.76,3.24,-0.2
1,8,2020,155.25,32.34375,2158.2,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
2,8,2020,136.12,28.35833333,2153.2,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
3,8,2020,129.49,26.97708333,2198.2,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
4,8,2020,126.1,26.27083333,2178.2,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
5,8,2020,127.12,26.48333333,2214.6,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
6,8,2020,137.85,28.71875,2314.7,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
7,8,2020,222.3,46.3125,2590.4,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
8,8,2020,251,52.29166667,2866.2,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
9,8,2020,209,43.54166667,3053.8,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
10,8,2020,195.49,40.72708333,2987.2,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
11,8,2020,188.43,39.25625,2990.3,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
12,8,2020,188.51,39.27291667,3000.9,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
13,8,2020,188.24,39.21666667,3041.5,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
14,8,2020,181.57,37.82708333,3013.2,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
15,8,2020,178.85,37.26041667,3003.1,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
16,8,2020,186.52,38.85833333,2883.7,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
17,8,2020,187,38.95833333,2877.9,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
18,8,2020,197.22,41.0875,2815.1,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
19,8,2020,207.81,43.29375,2828.3,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
20,8,2020,212.5,44.27083333,2899.2,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
21,8,2020,219.89,45.81041667,2964.7,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
22,8,2020,202.44,42.175,2700.5,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
23,8,2020,197.03,41.04791667,2418.7,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
24,8,2020,168.12,35.025,2206.2,8/4/2020,2.15,4427,40.293148,8.394405833,43.99,3.24,-0.2
1,8,2020,190.55,39.69791667,2296.2,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
2,8,2020,150,31.25,2275.9,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
3,8,2020,135,28.125,2234.3,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
4,8,2020,124,25.83333333,2273.5,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
5,8,2020,129.02,26.87916667,2265,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
6,8,2020,162.26,33.80416667,2312.9,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
7,8,2020,229,47.70833333,2536.3,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
8,8,2020,236.92,49.35833333,2783.3,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
9,8,2020,239,49.79166667,2968.1,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
10,8,2020,219,45.625,2982.3,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
11,8,2020,209.89,43.72708333,2942.7,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
12,8,2020,212,44.16666667,2910.2,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
13,8,2020,212,44.16666667,2965.1,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
14,8,2020,200.1,41.6875,2949,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
15,8,2020,188.6,39.29166667,2903.9,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
16,8,2020,188.38,39.24583333,2825.6,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
17,8,2020,192.94,40.19583333,2718.3,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
18,8,2020,194.55,40.53125,2601.1,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
19,8,2020,200.66,41.80416667,2571.2,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
20,8,2020,210.23,43.79791667,2490,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
21,8,2020,212.32,44.23333333,2480.9,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
22,8,2020,202.89,42.26875,2273.6,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
23,8,2020,193.4,40.29166667,2061.8,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
24,8,2020,161.25,33.59375,2012.4,8/5/2020,2.15,5077.5,41.551206,8.65650125,44.92,3.24,-0.2
1,8,2020,154.7,32.22916667,2020.1,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
2,8,2020,126.77,26.41041667,2119.5,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
3,8,2020,116.02,24.17083333,2212.9,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
4,8,2020,111.07,23.13958333,2283.1,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
5,8,2020,111.09,23.14375,2353.1,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
6,8,2020,125.73,26.19375,2232,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
7,8,2020,162.25,33.80208333,2259.3,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
8,8,2020,193.2,40.25,2458,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
9,8,2020,198.03,41.25625,2710.7,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
10,8,2020,183.94,38.32083333,2995.8,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
11,8,2020,168.92,35.19166667,3154.1,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
12,8,2020,159.39,33.20625,3289.9,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
13,8,2020,150.99,31.45625,3436.9,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
14,8,2020,139.08,28.975,3528.6,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
15,8,2020,139.08,28.975,3482.6,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
16,8,2020,165.86,34.55416667,3377.7,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
17,8,2020,186.98,38.95416667,3236.8,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
18,8,2020,192.71,40.14791667,3058.5,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
19,8,2020,209.32,43.60833333,2891.6,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
20,8,2020,231.94,48.32083333,2918.5,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
21,8,2020,233,48.54166667,2760,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
22,8,2020,212.75,44.32291667,2641.1,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
23,8,2020,198.2,41.29166667,2552.8,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
24,8,2020,171.13,35.65208333,2494.6,8/6/2020,2.05,3653,46.275307,9.640688958,45.04,3.24,-0.2
1,8,2020,144.28,30.05833333,2258.8,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
2,8,2020,129.44,26.96666667,2444.2,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
3,8,2020,120.89,25.18541667,2593.1,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
4,8,2020,118.8,24.75,2635.2,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
5,8,2020,118.91,24.77291667,2636,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
6,8,2020,130.75,27.23958333,2527.9,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
7,8,2020,157.58,32.82916667,2479.3,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
8,8,2020,187.45,39.05208333,2500.7,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
9,8,2020,188.56,39.28333333,2876.8,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
10,8,2020,178.89,37.26875,3182.1,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
11,8,2020,157.58,32.82916667,3316,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
12,8,2020,148.87,31.01458333,3450.7,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
13,8,2020,145.93,30.40208333,3508.3,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
14,8,2020,144.04,30.00833333,3521.3,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
15,8,2020,141.91,29.56458333,3426.7,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
16,8,2020,151.78,31.62083333,3320.9,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
17,8,2020,157.82,32.87916667,3202.1,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
18,8,2020,183.03,38.13125,3116.3,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
19,8,2020,202.65,42.21875,2881.5,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
20,8,2020,220.7,45.97916667,2816.6,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
21,8,2020,214.85,44.76041667,2662.8,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
22,8,2020,203.06,42.30416667,2566.3,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
23,8,2020,189.77,39.53541667,2421.4,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
24,8,2020,167.19,34.83125,2321.7,8/7/2020,2.04,7988,48.371056,10.07730333,44.07,3.24,-0.2
1,8,2020,161.47,33.63958333,2699.4,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
2,8,2020,139,28.95833333,2847.6,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
3,8,2020,122.15,25.44791667,2915.8,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
4,8,2020,110,22.91666667,2981.8,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
5,8,2020,105,21.875,2979.1,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
6,8,2020,105,21.875,2887.4,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
7,8,2020,135.45,28.21875,2654.4,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
8,8,2020,145.19,30.24791667,2443.5,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
9,8,2020,153,31.875,2464.8,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
10,8,2020,150,31.25,2803.9,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
11,8,2020,139.07,28.97291667,2966,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
12,8,2020,137.79,28.70625,3008.7,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
13,8,2020,112.05,23.34375,3222.3,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
14,8,2020,105,21.875,3224.8,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
15,8,2020,105,21.875,3150.6,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
16,8,2020,126.85,26.42708333,3036.7,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
17,8,2020,143.83,29.96458333,3021.9,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
18,8,2020,168.58,35.12083333,2672.5,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
19,8,2020,183.98,38.32916667,2360.7,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
20,8,2020,197.58,41.1625,2301.6,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
21,8,2020,201.95,42.07291667,2324.3,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
22,8,2020,194.05,40.42708333,2250.8,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
23,8,2020,187,38.95833333,2352.3,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
24,8,2020,153.27,31.93125,2688.5,8/8/2020,2.04,6795,48.588927,10.12269313,44.19,3.24,-0.2
1,8,2020,157.51,32.81458333,3045.5,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
2,8,2020,135.45,28.21875,3288.9,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
3,8,2020,126.45,26.34375,3469.8,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
4,8,2020,91.9,19.14583333,3469.8,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
5,8,2020,100,20.83333333,3458.4,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
6,8,2020,121.29,25.26875,3367.8,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
7,8,2020,120.66,25.1375,3060.8,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
8,8,2020,121.54,25.32083333,2852.8,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
9,8,2020,121.38,25.2875,2855.8,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
10,8,2020,120.45,25.09375,2883.9,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
11,8,2020,121.42,25.29583333,2962,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
12,8,2020,123.79,25.78958333,2955.3,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
13,8,2020,115.77,24.11875,2891.2,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
14,8,2020,108.55,22.61458333,2809.9,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
15,8,2020,113.73,23.69375,2699.9,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
16,8,2020,120.03,25.00625,2814.9,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
17,8,2020,129,26.875,2970.4,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
18,8,2020,140.18,29.20416667,3065.4,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
19,8,2020,163.27,34.01458333,2919,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
20,8,2020,184.09,38.35208333,3020.6,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
21,8,2020,198,41.25,2944.3,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
22,8,2020,188.37,39.24375,3076.3,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
23,8,2020,183.44,38.21666667,2786,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
24,8,2020,153.55,31.98958333,2791,8/9/2020,2.04,7655,46.014683,9.586392292,44.19,3.24,-0.2
1,8,2020,137.79,28.70625,2206,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
2,8,2020,122.05,25.42708333,2253,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
3,8,2020,119.68,24.93333333,2451.4,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
4,8,2020,119,24.79166667,2494.2,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
5,8,2020,120.94,25.19583333,2402.6,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
6,8,2020,137.85,28.71875,2274.4,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
7,8,2020,169.19,35.24791667,2234.9,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
8,8,2020,202.85,42.26041667,2585.3,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
9,8,2020,205.24,42.75833333,2794.9,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
10,8,2020,202,42.08333333,2776.6,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
11,8,2020,202.93,42.27708333,2818.1,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
12,8,2020,210.25,43.80208333,2850.6,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
13,8,2020,220.39,45.91458333,2930.1,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
14,8,2020,221.6,46.16666667,2893.4,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
15,8,2020,227.06,47.30416667,2826.4,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
16,8,2020,222.1,46.27083333,2771.7,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
17,8,2020,237.04,49.38333333,2743.8,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
18,8,2020,240.69,50.14375,2729.3,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
19,8,2020,254.94,53.1125,2721.6,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
20,8,2020,270.82,56.42083333,2734.2,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
21,8,2020,295.46,61.55416667,2855.7,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
22,8,2020,249,51.875,2636.6,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
23,8,2020,236.86,49.34583333,2369.6,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
24,8,2020,208.89,43.51875,2207.9,8/10/2020,2.04,6353,45.255469,9.428222708,44.19,3.24,-0.2
1,8,2020,220,45.83333333,2334.9,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
2,8,2020,191.18,39.82916667,2232.4,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
3,8,2020,183.86,38.30416667,2315.9,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
4,8,2020,162.27,33.80625,2285.8,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
5,8,2020,169,35.20833333,2329.1,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
6,8,2020,176.2,36.70833333,2302.2,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
7,8,2020,190.95,39.78125,2523.1,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
8,8,2020,218.67,45.55625,2795.1,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
9,8,2020,200.51,41.77291667,3042.3,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
10,8,2020,195.91,40.81458333,3158.9,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
11,8,2020,187.06,38.97083333,3332.3,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
12,8,2020,186.99,38.95625,3373.4,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
13,8,2020,191.09,39.81041667,3319.9,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
14,8,2020,186.58,38.87083333,3264.4,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
15,8,2020,186,38.75,3173.6,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
16,8,2020,188.5,39.27083333,3174.5,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
17,8,2020,187.68,39.1,3095.4,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
18,8,2020,219,45.625,3035,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
19,8,2020,214.57,44.70208333,2966.1,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
20,8,2020,242,50.41666667,2973.4,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
21,8,2020,235.32,49.025,2916.5,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
22,8,2020,218.94,45.6125,2957.7,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
23,8,2020,203.49,42.39375,2887.6,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
24,8,2020,183.84,38.3,2881.1,8/11/2020,2.04,7184,43.317163,9.024408958,43.68,3.24,-0.2
1,8,2020,154.46,32.17916667,2303.6,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
2,8,2020,139,28.95833333,2188.6,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
3,8,2020,130.73,27.23541667,2211.6,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
4,8,2020,129.2,26.91666667,2246.8,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
5,8,2020,130.49,27.18541667,2224.3,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
6,8,2020,145.73,30.36041667,2200.8,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
7,8,2020,170.27,35.47291667,2124.7,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
8,8,2020,198.12,41.275,2375.1,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
9,8,2020,199.63,41.58958333,2643,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
10,8,2020,193.52,40.31666667,2679.9,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
11,8,2020,187.44,39.05,2677.8,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
12,8,2020,191.32,39.85833333,2701.7,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
13,8,2020,189,39.375,2789.4,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
14,8,2020,191.61,39.91875,2797,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
15,8,2020,195,40.625,2702.4,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
16,8,2020,191,39.79166667,2568.7,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
17,8,2020,206.35,42.98958333,2456.4,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
18,8,2020,209,43.54166667,2440.5,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
19,8,2020,231.35,48.19791667,2418.6,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
20,8,2020,252.04,52.50833333,2528.1,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
21,8,2020,249,51.875,2542.2,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
22,8,2020,214.41,44.66875,2395.4,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
23,8,2020,189.86,39.55416667,2200.4,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
24,8,2020,151.43,31.54791667,2271.6,8/12/2020,2,6764,43.38285,9.03809375,45.09,3.24,-0.2
1,8,2020,171.34,35.69583333,2308.3,8/13/2020,2,8575,43.787405,9.122376042,44.87,3.24,-0.2
